cod_ibge;Municipio;Valor;Ano;Tipo;Valor Estado;Indicador 1;Indicador 2;Indicador 3;Indicador 4;Indicador 5;
3543006;Ribeirão Branco;19,54397394;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543006;Ribeirão Branco;12,55230126;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543006;Ribeirão Branco;10,45296167;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543006;Ribeirão Branco;11,0701107;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543105;Ribeirão Corrente;6,507592191;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543105;Ribeirão Corrente;6,772009029;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543105;Ribeirão Corrente;6,578947368;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543105;Ribeirão Corrente;12,95896328;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543105;Ribeirão Corrente;11,0619469;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543105;Ribeirão Corrente;9,732360097;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543204;Ribeirão do Sul;8,403361345;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543204;Ribeirão do Sul;5,449591281;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543204;Ribeirão do Sul;10,92896175;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543204;Ribeirão do Sul;10,81081081;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543204;Ribeirão do Sul;8,042895442;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543204;Ribeirão do Sul;8,379888268;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543238;Ribeirão dos Índios;0;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543238;Ribeirão dos Índios;7,575757576;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543238;Ribeirão dos Índios;7,633587786;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543238;Ribeirão dos Índios;7,575757576;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543238;Ribeirão dos Índios;7,751937984;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543238;Ribeirão dos Índios;0;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543253;Ribeirão Grande;7,978723404;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543253;Ribeirão Grande;8,559201141;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543253;Ribeirão Grande;10,13024602;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543253;Ribeirão Grande;10,80246914;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543253;Ribeirão Grande;14,1509434;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543253;Ribeirão Grande;14,49275362;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543303;Ribeirão Pires;11,21830828;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543303;Ribeirão Pires;9,830425166;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543303;Ribeirão Pires;8,98652022;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543303;Ribeirão Pires;11,64556962;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543303;Ribeirão Pires;10,11603689;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543303;Ribeirão Pires;8,500510031;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543402;Ribeirão Preto;10,12097731;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543402;Ribeirão Preto;9,092346616;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543402;Ribeirão Preto;8,682020982;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543402;Ribeirão Preto;8,055001831;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543402;Ribeirão Preto;8,225418653;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543402;Ribeirão Preto;9,784300645;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543501;Riversul;18,31501832;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543501;Riversul;13,33333333;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543501;Riversul;13,51351351;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543501;Riversul;12,8440367;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543501;Riversul;13,64522417;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543501;Riversul;11,45038168;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543600;Rifaina;11,53846154;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543600;Rifaina;3,703703704;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543600;Rifaina;6,920415225;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543600;Rifaina;9,584664537;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543600;Rifaina;9,375;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543600;Rifaina;15,06024096;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543709;Rincão;14,5631068;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543709;Rincão;5,208333333;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543709;Rincão;5,420054201;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543709;Rincão;5,917159763;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543709;Rincão;6,426735219;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543709;Rincão;5,780346821;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543808;Rinópolis;15,34526854;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543808;Rinópolis;17,49663526;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543808;Rinópolis;16,66666667;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543808;Rinópolis;17,04545455;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543808;Rinópolis;15,29051988;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543808;Rinópolis;13,51351351;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543907;Rio Claro;11,43168209;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543907;Rio Claro;10,25290499;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543907;Rio Claro;9,829710647;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543907;Rio Claro;8,363534987;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543907;Rio Claro;10,7639408;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3543907;Rio Claro;9,635799445;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544004;Rio das Pedras;8,046817849;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544004;Rio das Pedras;9,654062751;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544004;Rio das Pedras;7,293354943;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544004;Rio das Pedras;10,00834028;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544004;Rio das Pedras;12,14953271;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544004;Rio das Pedras;7,714561234;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544103;Rio Grande da Serra;14,44223108;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544103;Rio Grande da Serra;6,711409396;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544103;Rio Grande da Serra;9,402654867;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544103;Rio Grande da Serra;10,74626866;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544103;Rio Grande da Serra;7,133592737;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544103;Rio Grande da Serra;9,992862241;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544202;Riolândia;14,11764706;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544202;Riolândia;2,824858757;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544202;Riolândia;5,952380952;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544202;Riolândia;8,152173913;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544202;Riolândia;11,42857143;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544202;Riolândia;9,933774834;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544251;Rosana;6,83994528;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544251;Rosana;9,510869565;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544251;Rosana;11,47776184;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544251;Rosana;6,369426752;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544251;Rosana;8,169934641;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544251;Rosana;7,766990291;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544301;Roseira;11,38952164;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544301;Roseira;13,82488479;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544301;Roseira;11,57407407;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544301;Roseira;7,058823529;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544301;Roseira;22,29299363;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544301;Roseira;9,036144578;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544400;Rubiácea;0;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544400;Rubiácea;3,95256917;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544400;Rubiácea;3,773584906;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544400;Rubiácea;7,299270073;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544400;Rubiácea;8,547008547;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544400;Rubiácea;9,478672986;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544509;Rubinéia;10,75268817;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544509;Rubinéia;16,66666667;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544509;Rubinéia;15,2284264;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544509;Rubinéia;8,928571429;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544509;Rubinéia;4,464285714;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544509;Rubinéia;0;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544608;Sabino;16,985138;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544608;Sabino;4,587155963;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544608;Sabino;4,662004662;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544608;Sabino;2,380952381;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544608;Sabino;5,263157895;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544608;Sabino;5,780346821;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544707;Sagres;9,661835749;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544707;Sagres;14,35406699;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544707;Sagres;9,433962264;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544707;Sagres;5;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544707;Sagres;10,15228426;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544707;Sagres;10,52631579;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544806;Sales;6,451612903;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544806;Sales;6,928406467;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544806;Sales;2,288329519;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544806;Sales;2,386634845;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544806;Sales;2,604166667;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544806;Sales;2,564102564;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544905;Sales Oliveira;7,092198582;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544905;Sales Oliveira;10,66666667;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544905;Sales Oliveira;10,38961039;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544905;Sales Oliveira;5,208333333;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544905;Sales Oliveira;2,717391304;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3544905;Sales Oliveira;0;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545001;Salesópolis;20,96774194;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545001;Salesópolis;8,417508418;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545001;Salesópolis;7,86163522;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545001;Salesópolis;7,704160247;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545001;Salesópolis;6,25;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545001;Salesópolis;5,217391304;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545100;Salmourão;12,98701299;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545100;Salmourão;14,96259352;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545100;Salmourão;14,49275362;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545100;Salmourão;11,87648456;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545100;Salmourão;11,79245283;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545100;Salmourão;7,407407407;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545159;Saltinho;10,25641026;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545159;Saltinho;8,116883117;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545159;Saltinho;6,41025641;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545159;Saltinho;9,63081862;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545159;Saltinho;4,909983633;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545159;Saltinho;8,116883117;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545209;Salto;11,48447469;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545209;Salto;10,02807862;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545209;Salto;8,971291866;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545209;Salto;10,31746032;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545209;Salto;10,27326895;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545209;Salto;14,58465441;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545308;Salto de Pirapora;17,66381766;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545308;Salto de Pirapora;12,24489796;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545308;Salto de Pirapora;15,13317191;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545308;Salto de Pirapora;9,752925878;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545308;Salto de Pirapora;9,021512838;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545308;Salto de Pirapora;17,0212766;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545407;Salto Grande;13,04863582;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545407;Salto Grande;9,756097561;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545407;Salto Grande;8,578431373;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545407;Salto Grande;7,682458387;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545407;Salto Grande;7,989347537;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545407;Salto Grande;5,494505495;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545506;Sandovalina;2,427184466;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545506;Sandovalina;7,462686567;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545506;Sandovalina;7,832898172;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545506;Sandovalina;5,434782609;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545506;Sandovalina;8,902077151;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545506;Sandovalina;6,230529595;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545605;Santa Adélia;18,51851852;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545605;Santa Adélia;9,633911368;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545605;Santa Adélia;7,858546169;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545605;Santa Adélia;4,524886878;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545605;Santa Adélia;11,0864745;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545605;Santa Adélia;14,63414634;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545704;Santa Albertina;6,833712984;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545704;Santa Albertina;6,315789474;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545704;Santa Albertina;10,54852321;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545704;Santa Albertina;12,44813278;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545704;Santa Albertina;15,0862069;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545704;Santa Albertina;19,10828025;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545803;Santa Bárbara d'Oeste;9,625200525;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545803;Santa Bárbara d'Oeste;8,504112645;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545803;Santa Bárbara d'Oeste;9,285312324;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545803;Santa Bárbara d'Oeste;11,48556748;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545803;Santa Bárbara d'Oeste;10,31613977;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3545803;Santa Bárbara d'Oeste;11,03714085;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546009;Santa Branca;8,583690987;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546009;Santa Branca;20,36659878;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546009;Santa Branca;20,83333333;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546009;Santa Branca;8,71459695;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546009;Santa Branca;7,462686567;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546009;Santa Branca;15,34526854;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546108;Santa Clara d'Oeste;22,59887006;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546108;Santa Clara d'Oeste;18,63354037;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546108;Santa Clara d'Oeste;12,5;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546108;Santa Clara d'Oeste;11,49425287;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546108;Santa Clara d'Oeste;0;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546108;Santa Clara d'Oeste;0;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546207;Santa Cruz da Conceição;15,20912548;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546207;Santa Cruz da Conceição;7,692307692;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546207;Santa Cruz da Conceição;7,782101167;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546207;Santa Cruz da Conceição;8,733624454;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546207;Santa Cruz da Conceição;9,661835749;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546207;Santa Cruz da Conceição;4,926108374;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546256;Santa Cruz da Esperança;20,40816327;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546256;Santa Cruz da Esperança;15,07537688;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546256;Santa Cruz da Esperança;10,30927835;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546256;Santa Cruz da Esperança;5,988023952;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546256;Santa Cruz da Esperança;6,097560976;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546256;Santa Cruz da Esperança;6,756756757;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546306;Santa Cruz das Palmeiras;12,82051282;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546306;Santa Cruz das Palmeiras;11,10162254;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546306;Santa Cruz das Palmeiras;8,620689655;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546306;Santa Cruz das Palmeiras;8,189262966;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546306;Santa Cruz das Palmeiras;9,624639076;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546306;Santa Cruz das Palmeiras;16,68404588;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546405;Santa Cruz do Rio Pardo;9,714285714;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
